代码,名称,数据日期,综合得分,回调深度,收盘价,MA5,MA10,MA20,MA60,RSI6,RSI14,MACD柱,KDJ_K,KDJ_D,KDJ_J,量/MA20量,近10日涨幅%,近20日涨幅%,ATR,BIAS5,详细理由
002160,常铝股份,2026-04-13,8.5,中回调,5.11,5.1,5.14,5.06,5.63,45.7,62.6,0.0345,39.6,41.0,36.7,0.44,2.4,-8.6,0.29,0.2,小幅涨:近10日+2% | 回调至MA20(5.06):+1.0% | MACD红柱(已启动) | RSI14=63(正常区) | 乖离正常:BIAS20=1.0% | 量能健康(0.4xMA20)
002167,东方锆业,2026-04-13,8.5,中回调,12.69,12.44,12.26,12.46,13.48,71.1,63.5,0.0878,77.9,62.1,109.4,0.78,2.0,-9.0,0.4,2.0,小幅涨:近10日+2% | 回调至MA20(12.46):+1.8% | MACD红柱(已启动) | RSI14=63(正常区) | 乖离正常:BIAS20=1.8% | 量能健康(0.8xMA20)
002237,恒邦股份,2026-04-13,8.5,中回调,15.01,15.1,14.97,14.99,16.69,56.2,63.1,0.1191,58.5,60.4,54.7,0.56,2.5,-10.6,0.54,-0.6,小幅涨:近10日+2% | 回调至MA20(14.99):+0.1% | MACD红柱(已启动) | RSI14=63(正常区) | 乖离正常:BIAS20=0.1% | 量能健康(0.6xMA20)
002234,民和股份,2026-04-13,8.5,中回调,8.56,8.43,8.33,8.48,8.97,60.5,64.4,0.0411,75.0,62.0,101.0,0.79,2.4,-8.4,0.28,1.5,小幅涨:近10日+2% | 回调至MA20(8.48):+1.0% | MACD红柱(已启动) | RSI14=64(正常区) | 乖离正常:BIAS20=1.0% | 量能健康(0.8xMA20)
002248,华东数控,2026-04-13,8.5,中回调,12.58,12.34,12.14,12.39,12.9,71.3,62.4,0.0549,77.4,59.4,113.5,0.58,4.0,-11.0,0.41,1.9,小幅涨:近10日+4% | 回调至MA20(12.39):+1.5% | MACD红柱(已启动) | RSI14=62(正常区) | 乖离正常:BIAS20=1.5% | 量能健康(0.6xMA20)
002266,浙富控股,2026-04-13,8.5,深回调,4.41,4.25,4.2,4.28,4.66,69.1,62.2,0.0307,65.8,50.2,97.1,1.98,4.8,-9.1,0.12,3.9,小幅涨:近10日+5% | 回调至MA60(4.66) | MACD红柱(已启动) | RSI14=62(正常区) | KDJ金叉(K=66) | 量能健康(2.0xMA20) | 量开始放大
002349,精华制药,2026-04-13,8.5,中回调,7.46,7.68,7.56,7.43,7.58,41.7,67.0,0.041,42.3,56.4,14.2,1.07,2.8,-2.7,0.31,-2.9,小幅涨:近10日+3% | 回调至MA20(7.43):+0.4% | MACD红柱(已启动) | KDJ超卖J=14 | 乖离正常:BIAS20=0.4% | 量能健康(1.1xMA20)
002370,亚太药业,2026-04-13,8.5,轻回调,7.16,7.46,7.5,6.91,7.04,24.1,72.5,0.0552,46.6,63.5,12.7,0.7,9.6,9.1,0.5,-4.0,上涨:近10日+10% | 回调至MA10下:-4.6% | MACD红柱(已启动) | KDJ超卖J=13 | 量能健康(0.7xMA20)
002408,齐翔腾达,2026-04-13,8.5,布林撑,7.02,6.83,6.48,6.17,5.9,76.5,69.8,0.1044,87.4,81.6,99.2,0.78,15.3,12.1,0.37,2.8,强势:近20日+12% | 布林下轨(5.28)获撑 | MACD红柱(已启动) | RSI6金叉RSI14 | 量能健康(0.8xMA20)
002413,雷科防务,2026-04-13,8.5,中回调,13.09,13.26,13.26,13.18,14.34,37.3,59.5,0.0535,40.0,44.2,31.5,0.55,2.8,-5.4,0.65,-1.3,小幅涨:近10日+3% | 回调至MA20(13.18):-0.6% | MACD红柱(已启动) | RSI14=59(正常区) | 乖离正常:BIAS20=-0.6% | 量能健康(0.5xMA20)
002797,第一创业,2026-04-13,8.5,布林撑,7.89,7.63,7.4,7.48,7.27,85.8,60.6,0.0444,68.2,54.1,96.2,1.09,5.8,4.6,0.33,3.4,小幅涨:近10日+6% | 布林下轨(6.94)获撑 | MACD红柱(已启动) | RSI14=61(正常区) | KDJ金叉(K=68) | 量能健康(1.1xMA20)
002845,同兴达,2026-04-13,8.5,中回调,13.91,13.76,13.53,13.9,14.68,85.8,63.6,0.0689,72.5,57.0,103.6,0.5,2.5,-10.7,0.42,1.1,小幅涨:近10日+3% | 回调至MA20(13.90):+0.1% | MACD红柱(已启动) | RSI14=64(正常区) | 乖离正常:BIAS20=0.1% | 量能健康(0.5xMA20)
002858,力盛体育,2026-04-13,8.5,中回调,15.06,15.1,15.11,15.0,15.87,57.4,59.7,0.0522,42.4,43.9,39.3,0.69,2.2,-2.1,0.97,-0.3,小幅涨:近10日+2% | 回调至MA20(15.00):+0.4% | MACD红柱(已启动) | RSI14=60(正常区) | 乖离正常:BIAS20=0.4% | 量能健康(0.7xMA20)
002877,智能自控,2026-04-13,8.5,中回调,8.98,8.83,8.69,8.86,9.44,72.9,65.0,0.0521,80.2,64.1,112.5,0.42,2.9,-7.3,0.28,1.7,小幅涨:近10日+3% | 回调至MA20(8.86):+1.3% | MACD红柱(已启动) | RSI14=65(正常区) | 乖离正常:BIAS20=1.3% | 量能健康(0.4xMA20)
002949,华阳国际,2026-04-13,8.5,中回调,14.01,13.8,13.65,13.77,14.95,63.2,64.4,0.1023,72.3,61.7,93.5,0.88,2.6,-3.4,0.5,1.5,小幅涨:近10日+3% | 回调至MA20(13.77):+1.7% | MACD红柱(已启动) | RSI14=64(正常区) | 乖离正常:BIAS20=1.7% | 量能健康(0.9xMA20)
002945,华林证券,2026-04-13,8.5,中回调,15.93,15.87,15.78,15.82,17.41,53.3,58.8,0.109,58.9,59.4,57.8,0.91,3.4,-2.2,0.44,0.4,小幅涨:近10日+3% | 回调至MA20(15.82):+0.7% | MACD红柱(已启动) | RSI14=59(正常区) | 乖离正常:BIAS20=0.7% | 量能健康(0.9xMA20)
002907,华森制药,2026-04-13,8.5,中回调,14.16,14.3,14.32,13.97,14.56,24.5,71.1,0.0713,47.0,60.8,19.3,1.17,3.0,0.4,0.53,-1.0,小幅涨:近10日+3% | 回调至MA20(13.97):+1.4% | MACD红柱(已启动) | KDJ超卖J=19 | 乖离正常:BIAS20=1.4% | 量能健康(1.2xMA20)
300016,北陆药业,2026-04-13,8.5,中回调,10.1,10.17,10.19,10.05,9.97,34.0,64.2,0.0085,58.8,64.5,47.5,0.59,2.7,-4.7,0.49,-0.6,小幅涨:近10日+3% | 回调至MA20(10.05):+0.5% | MACD红柱(已启动) | RSI14=64(正常区) | 乖离正常:BIAS20=0.5% | 量能健康(0.6xMA20)
300057,万顺新材,2026-04-13,8.5,布林撑,7.21,6.94,6.78,6.39,6.17,77.7,77.6,0.0902,74.8,65.6,93.2,1.14,9.1,14.3,0.44,3.8,强势:近20日+14% | 布林下轨(5.35)获撑 | MACD红柱(已启动) | RSI6金叉RSI14 | 量能健康(1.1xMA20)
300142,沃森生物,2026-04-13,8.5,中回调,12.53,12.64,12.6,12.33,12.29,43.4,62.3,0.0369,62.3,68.9,49.1,0.66,3.9,5.1,0.42,-0.9,小幅涨:近10日+4% | 回调至MA20(12.33):+1.6% | MACD红柱(已启动) | RSI14=62(正常区) | 乖离正常:BIAS20=1.6% | 量能健康(0.7xMA20)
300149,睿智医药,2026-04-13,8.5,轻回调,11.04,11.37,11.47,10.67,10.81,0.6,67.4,0.0677,44.5,57.2,19.3,0.75,7.5,8.9,0.73,-2.9,上涨:近10日+7% | 回调至MA10下:-3.8% | MACD红柱(已启动) | KDJ超卖J=19 | 量能健康(0.7xMA20)
300176,鸿特科技,2026-04-13,8.5,中回调,7.19,7.21,7.13,7.16,7.37,55.2,63.5,0.0277,71.6,65.9,82.9,0.81,2.1,-4.9,0.24,-0.2,小幅涨:近10日+2% | 回调至MA20(7.16):+0.4% | MACD红柱(已启动) | RSI14=63(正常区) | 乖离正常:BIAS20=0.4% | 量能健康(0.8xMA20)
300310,宜通世纪,2026-04-13,8.5,中回调,6.18,6.13,6.03,6.17,6.58,71.4,58.5,0.0359,70.7,60.0,92.0,0.55,5.5,-7.3,0.23,0.9,小幅涨:近10日+5% | 回调至MA20(6.17):+0.2% | MACD红柱(已启动) | RSI14=59(正常区) | 乖离正常:BIAS20=0.2% | 量能健康(0.6xMA20)
300346,南大光电,2026-04-13,8.5,中回调,47.72,47.36,46.36,46.48,52.47,85.4,63.7,0.5157,75.4,64.9,96.2,1.05,2.9,-5.3,1.55,0.8,小幅涨:近10日+3% | 回调至MA20(46.48):+2.7% | MACD红柱(已启动) | RSI14=64(正常区) | 乖离正常:BIAS20=2.7% | 量能健康(1.1xMA20)
300364,中文在线,2026-04-13,8.5,中回调,27.36,27.94,27.23,26.69,30.35,57.2,61.7,0.377,54.9,58.0,48.7,0.71,5.5,1.4,1.47,-2.1,小幅涨:近10日+5% | 回调至MA20(26.69):+2.5% | MACD红柱(已启动) | RSI14=62(正常区) | 乖离正常:BIAS20=2.5% | 量能健康(0.7xMA20)
300385,雪浪环境,2026-04-10,8.5,轻回调,14.8,15.48,17.08,16.08,11.8,13.9,53.8,-0.5288,13.6,27.7,-14.7,0.7,-17.3,19.5,2.57,-4.4,强势:近20日+19% | 回调至MA10下:-13.4% | RSI14=54(回升区) | KDJ超卖J=-15 | 量能健康(0.7xMA20)
300348,长亮科技,2026-04-13,8.5,深回调,13.96,13.83,13.36,13.49,14.06,74.6,56.4,0.1406,65.8,56.7,84.0,1.72,5.3,3.3,0.6,1.0,小幅涨:近10日+5% | 回调至MA60(14.06) | MACD红柱(已启动) | RSI14=56(正常区) | KDJ金叉(K=66) | 量能健康(1.7xMA20) | 量开始放大
300424,航新科技,2026-04-13,8.5,深回调,17.35,16.75,16.57,16.76,18.27,71.7,61.5,0.1198,70.1,56.1,98.1,1.71,3.9,-2.4,0.56,3.6,小幅涨:近10日+4% | 回调至MA60(18.27) | MACD红柱(已启动) | RSI14=62(正常区) | RSI6金叉RSI14 | 量能健康(1.7xMA20) | 量开始放大
300432,富临精工,2026-04-13,8.5,布林撑,25.25,24.05,23.6,22.67,19.63,73.3,65.1,0.1071,63.6,54.3,82.2,0.72,0.8,43.1,1.43,5.0,强势:近20日+43% | 布林下轨(18.54)获撑 | MACD红柱(已启动) | KDJ金叉(K=64) | 量能健康(0.7xMA20)
300502,新易盛,2026-04-13,8.5,布林撑,512.72,497.08,475.0,460.5,413.58,80.3,62.5,5.1107,78.7,68.3,99.6,0.93,14.6,30.1,25.5,3.1,强势:近20日+30% | 布林下轨(397.29)获撑 | MACD红柱(已启动) | RSI14=62(正常区) | 量能健康(0.9xMA20) | 量开始放大
300517,海波重科,2026-04-13,8.5,中回调,11.56,11.42,11.21,11.33,11.97,63.0,62.1,0.0768,79.3,67.0,104.1,0.81,2.6,-6.0,0.46,1.2,小幅涨:近10日+3% | 回调至MA20(11.33):+2.1% | MACD红柱(已启动) | RSI14=62(正常区) | 乖离正常:BIAS20=2.1% | 量能健康(0.8xMA20)
300578,会畅科技,2026-04-13,8.5,深回调,21.23,20.67,20.26,20.53,23.54,72.0,62.7,0.2378,67.3,54.8,92.2,1.58,4.4,-0.1,0.9,2.7,小幅涨:近10日+4% | 回调至MA60(23.54) | MACD红柱(已启动) | RSI14=63(正常区) | KDJ金叉(K=67) | 量能健康(1.6xMA20) | 量开始放大
300606,金太阳,2026-04-13,8.5,布林撑,38.77,38.57,36.73,37.01,34.39,75.6,67.8,0.2894,67.4,58.2,85.7,0.56,7.6,14.2,2.72,0.5,强势:近20日+14% | 布林下轨(31.52)获撑 | MACD红柱(已启动) | KDJ金叉(K=67) | 量能健康(0.6xMA20)
300657,弘信电子,2026-04-13,8.5,深回调,30.82,29.61,29.25,29.78,30.89,84.4,60.9,0.1577,67.9,51.2,101.3,1.14,5.4,-2.4,1.53,4.1,小幅涨:近10日+5% | 回调至MA60(30.89) | MACD红柱(已启动) | RSI14=61(正常区) | KDJ金叉(K=68) | 量能健康(1.1xMA20) | 量开始放大
300664,鹏鹞环保,2026-04-13,8.5,布林撑,6.21,6.01,5.81,5.91,5.84,72.3,61.1,0.0402,68.1,54.0,96.3,1.05,3.5,-2.2,0.3,3.4,小幅涨:近10日+3% | 布林下轨(5.33)获撑 | MACD红柱(已启动) | RSI14=61(正常区) | KDJ金叉(K=68) | 量能健康(1.1xMA20)
300743,天地数码,2026-04-13,8.5,中回调,17.91,17.86,17.6,17.82,19.63,64.8,64.0,0.1449,74.2,63.2,96.1,0.55,2.6,-7.9,0.61,0.3,小幅涨:近10日+3% | 回调至MA20(17.82):+0.5% | MACD红柱(已启动) | RSI14=64(正常区) | 乖离正常:BIAS20=0.5% | 量能健康(0.6xMA20)
300766,每日互动,2026-04-13,8.5,中回调,35.2,36.1,36.19,35.48,40.98,38.7,58.4,0.3003,43.9,55.8,20.2,0.76,3.0,-13.6,1.85,-2.5,小幅涨:近10日+3% | 回调至MA20(35.48):-0.8% | MACD红柱(已启动) | RSI14=58(正常区) | 乖离正常:BIAS20=-0.8% | 量能健康(0.8xMA20)
300787,海能实业,2026-04-13,8.5,中回调,12.08,11.89,11.7,11.86,12.43,75.0,62.5,0.0756,76.8,61.1,108.0,0.59,3.6,-3.4,0.38,1.6,小幅涨:近10日+4% | 回调至MA20(11.86):+1.9% | MACD红柱(已启动) | RSI14=62(正常区) | 乖离正常:BIAS20=1.9% | 量能健康(0.6xMA20)
300866,安克创新,2026-04-13,8.5,布林撑,116.36,108.06,107.34,106.3,102.78,76.0,57.7,0.7314,64.3,49.1,94.8,0.99,2.6,19.8,5.91,7.7,"强势:近20日+20% | 布林下轨(93.53)获撑 | MACD红柱(已启动) | RSI14=58(正常区) | KDJ金叉(K=64) | 量能健康(1.0xMA20) | 量开始放大 | 偏离MA5过大,追高风险"
300881,盛德鑫泰,2026-04-13,8.5,深回调,46.16,44.62,43.15,43.73,43.99,68.3,64.3,0.4362,63.3,53.4,83.1,2.64,6.3,-1.0,2.22,3.4,上涨:近10日+6% | 回调至MA60(43.99) | MACD红柱(已启动) | RSI14=64(正常区) | KDJ金叉(K=63) | 量开始放大
300932,三友联众,2026-04-13,8.5,中回调,13.57,13.38,13.14,13.54,13.84,72.9,57.0,0.0315,71.4,54.0,106.2,0.68,2.6,-14.7,0.54,1.4,小幅涨:近10日+3% | 回调至MA20(13.54):+0.3% | MACD红柱(已启动) | RSI14=57(正常区) | 乖离正常:BIAS20=0.3% | 量能健康(0.7xMA20)
300985,致远新能,2026-04-13,8.5,中回调,21.48,21.15,20.79,21.34,22.38,67.0,64.3,0.1185,76.0,59.7,108.5,0.46,4.9,-18.0,0.77,1.6,小幅涨:近10日+5% | 回调至MA20(21.34):+0.7% | MACD红柱(已启动) | RSI14=64(正常区) | 乖离正常:BIAS20=0.7% | 量能健康(0.5xMA20)
300996,普联软件,2026-04-13,8.5,中回调,16.43,16.48,16.18,16.22,17.15,68.6,63.2,0.1172,38.0,40.2,33.6,0.95,5.2,-3.6,0.79,-0.3,小幅涨:近10日+5% | 回调至MA20(16.22):+1.3% | MACD红柱(已启动) | RSI14=63(正常区) | 乖离正常:BIAS20=1.3% | 量能健康(0.9xMA20)
300964,本川智能,2026-04-13,8.5,布林撑,76.05,73.82,70.7,68.81,63.36,75.0,67.8,0.6686,79.8,69.7,100.0,0.87,15.5,20.7,4.53,3.0,强势:近20日+21% | 布林下轨(61.16)获撑 | MACD红柱(已启动) | RSI6金叉RSI14 | 量能健康(0.9xMA20)
600056,中国医药,2026-04-13,8.5,中回调,10.59,10.94,10.78,10.5,10.63,51.1,62.4,0.0598,54.1,65.4,31.5,1.15,4.4,0.0,0.37,-3.2,小幅涨:近10日+4% | 回调至MA20(10.50):+0.9% | MACD红柱(已启动) | RSI14=62(正常区) | 乖离正常:BIAS20=0.9% | 量能健康(1.1xMA20)
600060,海信视像,2026-04-13,8.5,中回调,22.46,22.45,22.41,22.23,23.11,35.7,60.7,0.1105,65.2,66.6,62.5,0.71,5.1,0.6,0.68,0.0,小幅涨:近10日+5% | 回调至MA20(22.23):+1.0% | MACD红柱(已启动) | RSI14=61(正常区) | 乖离正常:BIAS20=1.0% | 量能健康(0.7xMA20)
600150,中国船舶,2026-04-13,8.5,中回调,32.66,32.39,31.58,32.15,34.7,80.1,62.9,0.2697,83.0,67.6,113.7,0.7,5.9,-7.2,0.79,0.8,小幅涨:近10日+6% | 回调至MA20(32.15):+1.6% | MACD红柱(已启动) | RSI14=63(正常区) | 乖离正常:BIAS20=1.6% | 量能健康(0.7xMA20)
600158,中体产业,2026-04-13,8.5,中回调,11.25,11.67,11.51,11.08,10.24,43.4,60.4,0.0003,59.6,67.7,43.3,0.86,4.1,3.6,0.75,-3.6,小幅涨:近10日+4% | 回调至MA20(11.08):+1.5% | MACD红柱(已启动) | RSI14=60(正常区) | 乖离正常:BIAS20=1.5% | 量能健康(0.9xMA20)
600195,中牧股份,2026-04-13,8.5,中回调,7.86,8.27,7.99,7.79,7.98,43.7,62.0,0.0667,57.6,64.9,43.1,1.28,5.4,-2.7,0.35,-4.9,小幅涨:近10日+5% | 回调至MA20(7.79):+0.9% | MACD红柱(已启动) | RSI14=62(正常区) | 乖离正常:BIAS20=0.9% | 量能健康(1.3xMA20)
600235,民丰特纸,2026-04-13,8.5,中回调,6.76,6.75,6.68,6.67,6.92,56.9,64.3,0.0379,76.4,70.1,88.9,0.88,2.3,-5.7,0.25,0.1,小幅涨:近10日+2% | 回调至MA20(6.67):+1.4% | MACD红柱(已启动) | RSI14=64(正常区) | 乖离正常:BIAS20=1.4% | 量能健康(0.9xMA20)
600299,安迪苏,2026-04-13,8.5,布林撑,15.18,14.37,13.97,14.04,11.71,73.1,57.6,-0.0472,69.1,57.0,93.2,1.04,9.1,-1.8,0.88,5.7,上涨:近10日+9% | 布林下轨(12.86)获撑 | MACD绿柱(-0.0472) | RSI14=58(正常区) | KDJ金叉(K=69) | 量能健康(1.0xMA20) | 量开始放大
600359,新农开发,2026-04-13,8.5,中回调,7.09,7.08,7.16,7.12,7.43,41.0,62.3,0.0136,44.1,46.0,40.4,0.66,2.0,-7.8,0.33,0.2,小幅涨:近10日+2% | 回调至MA20(7.12):-0.4% | MACD红柱(已启动) | RSI14=62(正常区) | 乖离正常:BIAS20=-0.4% | 量能健康(0.7xMA20)
600356,恒丰纸业,2026-04-13,8.5,中回调,8.86,9.03,8.8,8.78,9.24,58.6,64.0,0.0751,61.0,62.1,58.8,1.36,2.4,-5.4,0.32,-1.8,小幅涨:近10日+2% | 回调至MA20(8.78):+0.9% | MACD红柱(已启动) | RSI14=64(正常区) | 乖离正常:BIAS20=0.9% | 量能健康(1.4xMA20)
600378,昊华科技,2026-04-13,8.5,中回调,32.32,33.26,32.17,31.99,35.13,70.1,62.5,0.3591,67.6,68.6,65.8,1.42,2.8,-6.0,1.21,-2.8,小幅涨:近10日+3% | 回调至MA20(31.99):+1.0% | MACD红柱(已启动) | RSI14=63(正常区) | 乖离正常:BIAS20=1.0% | 量能健康(1.4xMA20)
600547,山东黄金,2026-04-13,8.5,中回调,39.5,40.63,40.55,40.5,45.83,45.9,57.9,0.2532,45.2,56.8,22.1,0.7,2.4,-15.1,1.81,-2.8,小幅涨:近10日+2% | 回调至MA20(40.50):-2.5% | MACD红柱(已启动) | RSI14=58(正常区) | 乖离正常:BIAS20=-2.5% | 量能健康(0.7xMA20)
600589,大位科技,2026-04-13,8.5,深回调,11.2,10.79,10.67,10.7,10.81,76.1,64.8,0.0517,71.8,58.6,98.2,1.04,4.0,3.1,0.63,3.8,小幅涨:近10日+4% | 回调至MA60(10.81) | MACD红柱(已启动) | RSI14=65(正常区) | RSI6金叉RSI14 | 量能健康(1.0xMA20) | 量开始放大
600594,益佰制药,2026-04-13,8.5,轻回调,4.42,4.78,4.56,4.18,4.11,40.1,64.6,0.0738,62.3,71.4,44.3,1.83,15.1,10.8,0.35,-7.5,上涨:近10日+15% | 回调至MA10下:-3.2% | MACD红柱(已启动) | RSI14=65(正常区) | 量能健康(1.8xMA20)
600602,云赛智联,2026-04-13,8.5,布林撑,24.4,24.39,23.84,22.72,21.49,73.0,67.1,0.1699,73.4,76.9,66.4,0.88,15.0,18.7,1.37,0.0,强势:近20日+19% | 布林下轨(19.95)获撑 | MACD红柱(已启动) | RSI6金叉RSI14 | 量能健康(0.9xMA20)
600720,中交设计,2026-04-13,8.5,中回调,6.93,7.01,7.01,6.99,7.22,40.4,63.1,0.018,52.3,64.4,28.0,0.59,2.7,-6.1,0.15,-1.2,小幅涨:近10日+3% | 回调至MA20(6.99):-0.8% | MACD红柱(已启动) | RSI14=63(正常区) | 乖离正常:BIAS20=-0.8% | 量能健康(0.6xMA20)
600893,航发动力,2026-04-13,8.5,深回调,51.42,49.87,49.38,49.9,50.72,58.1,63.4,0.2615,68.1,53.6,97.1,0.72,7.1,-4.6,2.27,3.1,上涨:近10日+7% | 回调至MA60(50.72) | MACD红柱(已启动) | RSI14=63(正常区) | KDJ金叉(K=68) | 量能健康(0.7xMA20)
600936,北投科技,2026-04-13,8.5,中回调,4.06,4.06,4.04,3.96,4.17,55.3,64.9,0.0304,46.3,49.1,40.8,0.79,5.7,1.5,0.16,-0.0,小幅涨:近10日+6% | 回调至MA20(3.96):+2.5% | MACD红柱(已启动) | RSI14=65(正常区) | 乖离正常:BIAS20=2.5% | 量能健康(0.8xMA20)
601899,紫金矿业,2026-04-13,8.5,中回调,33.66,33.67,33.4,33.16,36.69,57.0,64.1,0.2919,63.2,63.8,62.2,0.58,3.7,-5.9,1.23,-0.0,小幅涨:近10日+4% | 回调至MA20(33.16):+1.5% | MACD红柱(已启动) | RSI14=64(正常区) | 乖离正常:BIAS20=1.5% | 量能健康(0.6xMA20)
601988,中国银行,2026-04-13,8.5,中回调,5.69,5.71,5.77,5.64,5.46,12.1,66.7,-0.0071,40.4,56.0,9.3,0.67,2.2,5.6,0.12,-0.4,小幅涨:近10日+2% | 回调至MA20(5.64):+0.9% | MACD绿柱收窄(-0.0071) | KDJ超卖J=9 | 乖离正常:BIAS20=0.9% | 量能健康(0.7xMA20)
603005,晶方科技,2026-04-13,8.5,中回调,28.08,27.77,27.19,27.73,30.07,90.0,59.9,0.2299,72.1,57.7,100.9,0.75,4.4,-7.3,0.87,1.1,小幅涨:近10日+4% | 回调至MA20(27.73):+1.2% | MACD红柱(已启动) | RSI14=60(正常区) | 乖离正常:BIAS20=1.2% | 量能健康(0.8xMA20)
603006,联明股份,2026-04-13,8.5,中回调,12.82,12.83,12.78,12.8,13.51,49.3,64.5,0.062,77.6,70.5,91.8,0.91,2.4,-6.1,0.45,-0.1,小幅涨:近10日+2% | 回调至MA20(12.80):+0.1% | MACD红柱(已启动) | RSI14=65(正常区) | 乖离正常:BIAS20=0.1% | 量能健康(0.9xMA20)
603077,和邦生物,2026-04-13,8.5,布林撑,2.99,2.93,2.86,2.86,2.69,76.1,64.8,0.0077,67.7,57.2,88.6,0.74,4.5,-8.8,0.13,2.2,小幅涨:近10日+5% | 布林下轨(2.60)获撑 | MACD红柱(已启动) | RSI14=65(正常区) | KDJ金叉(K=68) | 量能健康(0.7xMA20)
603078,江化微,2026-04-13,8.5,中回调,22.78,22.67,22.23,22.48,23.59,83.1,64.5,0.1513,72.3,61.9,93.3,0.61,2.2,-1.9,0.68,0.5,小幅涨:近10日+2% | 回调至MA20(22.48):+1.3% | MACD红柱(已启动) | RSI14=65(正常区) | 乖离正常:BIAS20=1.3% | 量能健康(0.6xMA20)
603206,嘉环科技,2026-04-13,8.5,中回调,15.79,16.04,15.82,15.75,16.63,63.8,64.5,0.0941,54.8,58.3,47.6,0.94,2.5,-1.2,0.45,-1.5,小幅涨:近10日+3% | 回调至MA20(15.75):+0.3% | MACD红柱(已启动) | RSI14=65(正常区) | 乖离正常:BIAS20=0.3% | 量能健康(0.9xMA20)
603262,技源集团,2026-04-13,8.5,中回调,26.03,25.38,25.07,25.59,27.17,64.5,63.1,0.1544,72.4,54.2,108.7,0.97,4.4,-3.2,0.74,2.6,小幅涨:近10日+4% | 回调至MA20(25.59):+1.7% | MACD红柱(已启动) | RSI14=63(正常区) | 乖离正常:BIAS20=1.7% | 量能健康(1.0xMA20)
603320,迪贝电气,2026-04-13,8.5,深回调,21.42,20.46,20.23,20.26,22.05,74.2,68.2,0.1825,64.5,53.1,87.4,2.23,5.6,-7.4,0.78,4.7,小幅涨:近10日+6% | 回调至MA60(22.05) | MACD红柱(已启动) | RSI6金叉RSI14 | KDJ金叉(K=65) | 量开始放大
603351,威尔药业,2026-04-13,8.5,中回调,25.41,25.6,25.82,25.42,26.64,31.4,63.4,0.0894,43.8,53.4,24.4,0.71,2.5,-3.2,0.98,-0.8,小幅涨:近10日+3% | 回调至MA20(25.42):-0.0% | MACD红柱(已启动) | RSI14=63(正常区) | 乖离正常:BIAS20=-0.0% | 量能健康(0.7xMA20)
603608,天创时尚,2026-04-13,8.5,深回调,10.5,10.31,9.96,10.15,10.72,72.8,60.4,0.1002,65.9,52.2,93.4,0.72,6.3,-8.4,0.5,1.8,上涨:近10日+6% | 回调至MA60(10.72) | MACD红柱(已启动) | RSI14=60(正常区) | KDJ金叉(K=66) | 量能健康(0.7xMA20)
603618,杭电股份,2026-04-13,8.5,轻回调,23.64,25.4,26.61,23.68,16.85,7.6,60.6,-0.4355,31.9,54.1,-12.4,0.7,-2.6,24.6,2.39,-6.9,强势:近20日+25% | 回调至MA10下:-11.2% | RSI14=61(正常区) | KDJ超卖J=-12 | 乖离正常:BIAS20=-0.2% | 量能健康(0.7xMA20)
603650,彤程新材,2026-04-13,8.5,中回调,51.54,51.2,50.38,50.64,55.54,84.7,63.7,0.4311,71.8,63.2,89.0,0.87,2.0,-6.4,1.63,0.7,小幅涨:近10日+2% | 回调至MA20(50.64):+1.8% | MACD红柱(已启动) | RSI14=64(正常区) | 乖离正常:BIAS20=1.8% | 量能健康(0.9xMA20)
603667,五洲新春,2026-04-13,8.5,中回调,69.35,68.57,67.75,67.42,76.19,62.4,64.6,0.7507,56.2,57.4,53.6,0.97,4.0,-3.9,2.85,1.1,小幅涨:近10日+4% | 回调至MA20(67.42):+2.9% | MACD红柱(已启动) | RSI14=65(正常区) | 乖离正常:BIAS20=2.9% | 量能健康(1.0xMA20)
603726,朗迪集团,2026-04-13,8.5,中回调,23.15,22.87,22.57,23.13,25.02,70.8,61.1,0.1481,70.3,52.1,106.5,0.67,2.9,-8.1,0.69,1.2,小幅涨:近10日+3% | 回调至MA20(23.13):+0.1% | MACD红柱(已启动) | RSI14=61(正常区) | 乖离正常:BIAS20=0.1% | 量能健康(0.7xMA20)
603881,数据港,2026-04-13,8.5,布林撑,40.19,38.79,38.25,37.67,37.64,80.2,67.5,0.3016,77.6,65.7,101.3,1.0,7.6,13.1,2.0,3.6,强势:近20日+13% | 布林下轨(34.54)获撑 | MACD红柱(已启动) | RSI6金叉RSI14 | 量能健康(1.0xMA20)
603920,世运电路,2026-04-13,8.5,深回调,54.44,54.09,52.09,52.16,58.36,73.5,61.8,0.8604,61.4,51.2,81.8,1.44,6.5,-1.1,2.28,0.6,上涨:近10日+7% | 回调至MA60(58.36) | MACD红柱(已启动) | RSI14=62(正常区) | KDJ金叉(K=61) | 量能健康(1.4xMA20)
603985,恒润股份,2026-04-13,8.5,布林撑,21.69,21.14,20.4,19.62,17.77,67.8,66.8,0.1453,80.9,74.9,92.8,1.17,13.7,20.3,1.2,2.6,强势:近20日+20% | 布林下轨(17.27)获撑 | MACD红柱(已启动) | RSI6金叉RSI14 | 量能健康(1.2xMA20)
605299,舒华体育,2026-04-13,8.5,轻回调,18.17,20.85,21.04,18.31,14.17,24.0,59.8,-0.1656,42.0,64.3,-2.5,0.92,-5.6,43.8,2.62,-12.8,强势:近20日+44% | 回调至MA10下:-13.7% | RSI14=60(正常区) | KDJ超卖J=-3 | 乖离正常:BIAS20=-0.8% | 量能健康(0.9xMA20)
